age,fnlwgt,education.num,capital.gain,capital.loss,hours.per.week,class
50,220017,14,0,1,39,<=50K
50,220019,14,0,2,40,<=50K
42,27660,13,0,1,42,<=50K
41,27662,13,0,1,47,<=50K
38,123944,7,0,0,39,>50K
38,123945,9,0,1,39,<=50K
33,171215,12,1,1,51,<=50K
33,171216,14,0,0,50,<=50K
63,163808,9,0,0,20,<=50K
62,163809,9,0,1,22,<=50K
41,188437,10,0,0,47,<=50K
41,188437,11,0,2,47,>50K
68,186349,8,0,0,9,>50K
69,186349,9,0,1,8,<=50K
56,262641,10,0,1,39,<=50K
54,262642,9,1,1,40,<=50K
64,192503,13,1,2,38,<=50K
66,192501,13,1,1,40,<=50K
53,249321,14,7686,0,49,>50K
52,249321,13,7686,0,49,<=50K
33,209992,8,0,0,8,<=50K
34,209993,7,0,0,6,<=50K
39,315291,9,0,0,41,<=50K
39,315291,7,0,0,40,<=50K
50,166566,10,1,0,51,<=50K
49,166566,7,0,0,50,<=50K
24,189216,12,1,0,39,<=50K
22,189216,11,0,1,40,<=50K
58,171328,8,0,2339,41,<=50K
59,171328,9,0,2339,40,<=50K
62,251292,1,1,1,18,<=50K
63,251292,4,0,0,19,<=50K
41,190766,11,0,0,39,<=50K
41,190766,8,1,0,39,<=50K
52,124961,9,0,1,38,<=50K
53,124964,10,0,0,39,<=50K
35,246105,13,0,0,39,<=50K
33,246102,14,0,1,39,<=50K
67,264095,8,9386,0,24,>50K
68,264094,9,9386,1,21,<=50K
32,146153,7,0,0,40,<=50K
32,146155,9,0,0,39,<=50K
29,79712,13,0,0,42,<=50K
29,79712,13,1,0,40,<=50K
32,182423,8,0,2,39,<=50K
32,182422,7,0,1,39,<=50K
45,197417,8,1,1,47,<=50K
45,197417,10,0,0,46,<=50K
25,192272,13,0,0,40,<=50K
24,192272,11,0,1,41,<=50K
17,173806,7,1,0,12,<=50K
17,173807,7,0,0,13,<=50K
37,102938,11,0,0,39,<=50K
37,102936,12,0,1,39,<=50K
25,50055,8,0,1,39,<=50K
23,50053,8,0,1,39,>50K
31,270969,12,1,0,50,>50K
30,270967,13,0,0,49,<=50K
22,199914,13,0,2,34,<=50K
23,199914,12,0,1,34,<=50K
46,107679,9,0,1,49,<=50K
46,107681,9,1,1,49,<=50K
40,197069,10,4651,0,38,<=50K
38,197070,10,4650,1,40,<=50K
23,77665,6,0,1,41,<=50K
24,77663,9,1,1,41,<=50K
32,106743,8,1,0,39,<=50K
31,106742,9,0,0,41,>50K
38,79530,12,1,1,75,>50K
41,79532,12,0,0,76,<=50K
44,33233,14,0,0,39,>50K
45,33235,13,1,0,39,<=50K
41,172147,10,0,0,40,<=50K
41,172148,11,0,0,39,<=50K
39,48092,6,1,1,41,<=50K
38,48092,7,1,0,39,<=50K
47,168337,8,0,0,48,>50K
46,168337,7,0,0,49,<=50K
41,376073,7,0,0,30,<=50K
41,376071,10,0,0,29,>50K
44,240627,10,2352,0,39,<=50K
43,240626,10,2352,1,39,<=50K
55,28736,10,1,0,44,<=50K
55,28733,10,0,0,44,>50K
59,113203,9,0,1,40,<=50K
59,113201,8,0,0,39,<=50K
34,310524,8,0,0,33,<=50K
33,310525,7,1,0,31,<=50K
43,153488,10,2,0,39,<=50K
44,153488,7,1,0,40,>50K
29,118150,10,0,0,40,<=50K
31,118150,9,1,0,40,>50K
42,50647,8,0,0,69,<=50K
43,50646,7,0,0,71,<=50K
17,446767,9,0,0,24,<=50K
17,446769,9,0,0,25,<=50K
52,117057,9,1,0,38,<=50K
54,117056,8,0,0,41,<=50K
49,268232,6,1,0,39,<=50K
49,268234,6,1,0,41,>50K
23,31350,8,0,0,59,<=50K
25,31348,10,0,0,59,<=50K
30,196421,8,0,0,46,<=50K
29,196421,9,1,2,45,<=50K
51,186565,13,2,0,49,<=50K
50,186565,12,0,0,49,<=50K
45,109683,14,0,1,40,<=50K
45,109684,13,1,1,39,<=50K
48,125420,10,0,0,36,<=50K
48,125420,8,0,0,38,>50K
32,224141,9,0,0,38,<=50K
32,224141,7,1,1,39,<=50K
26,58097,10,0,1975,38,<=50K
25,58099,10,0,1972,39,<=50K
49,35406,7,0,1,18,<=50K
48,35404,10,0,0,20,>50K
43,145441,15,1,0,37,>50K
43,145439,14,0,0,37,<=50K
50,212954,12,15023,1,39,>50K
48,212954,14,15023,0,40,<=50K
65,176931,4,0,0,20,<=50K
66,176932,4,2,1,23,<=50K
52,312500,11,1,0,40,<=50K
52,312500,10,0,0,39,<=50K
25,114224,9,1,0,59,>50K
24,114225,10,0,0,60,<=50K
39,183008,8,0,0,38,>50K
41,183009,9,1,1,39,<=50K
23,462293,13,1,0,43,<=50K
22,462294,12,0,1,44,<=50K
55,83309,15,0,0,30,>50K
54,83312,14,0,0,30,<=50K
57,190747,4,1,1,40,<=50K
57,190749,5,0,1,41,<=50K
30,156890,3,1,0,39,<=50K
32,156891,3,0,1,38,<=50K
35,172186,8,0,0,40,<=50K
35,172184,10,0,0,39,<=50K
42,443508,18,0,0,45,>50K
42,443508,15,1,0,44,<=50K
44,155890,12,1,0,41,>50K
46,155889,13,0,0,39,<=50K
49,282743,13,1,0,40,<=50K
50,282744,14,0,0,39,<=50K
20,401450,9,2,0,47,>50K
22,401450,11,0,0,47,<=50K
57,35550,11,0,0,69,>50K
57,35552,14,0,0,69,<=50K
63,106910,3,0,1,19,<=50K
63,106909,3,1,1,18,<=50K
50,221671,13,15024,0,50,>50K
52,221673,11,15024,1,51,<=50K
51,222105,9,1,1,51,<=50K
50,222106,10,0,1,50,<=50K
39,391743,8,0,0,40,<=50K
40,391742,8,1,0,41,<=50K
19,39235,9,1,0,6,<=50K
19,39234,10,0,0,7,>50K
46,147640,2,0,1902,40,<=50K
45,147640,2,0,1903,40,<=50K
44,191255,8,0,1,40,<=50K
44,191255,7,0,1,39,<=50K
40,101270,9,1,0,29,<=50K
39,101271,10,0,0,32,<=50K
21,357613,9,0,0,59,<=50K
21,357613,9,0,1,59,<=50K
74,218519,10,0,0,28,<=50K
75,218522,10,0,1,29,<=50K
44,148547,10,27829,1,56,>50K
46,148548,10,27827,0,56,<=50K
50,236585,8,0,0,39,>50K
49,236587,10,2,0,41,<=50K
59,160942,13,3103,0,49,<=50K
60,160939,13,3100,0,48,<=50K
27,251854,9,0,0,41,<=50K
29,251854,9,2,0,39,<=50K
44,64633,17,0,0,58,<=50K
45,64632,16,0,0,59,<=50K
47,326049,9,0,0,39,>50K
47,326050,9,0,0,40,<=50K
25,170068,9,0,1,36,<=50K
22,170071,9,0,0,39,<=50K
48,119722,9,0,1,7,<=50K
48,119722,9,1,0,7,<=50K
23,212524,8,0,1,38,<=50K
27,212520,8,0,0,40,<=50K
33,236398,8,0,1,33,<=50K
33,236395,9,0,1,36,<=50K
21,133834,10,1,0,39,<=50K
23,133833,9,0,0,39,<=50K
33,174202,9,0,0,41,<=50K
32,174201,7,1,0,40,>50K
32,201988,14,0,0,46,<=50K
34,201988,13,0,0,45,<=50K
29,182833,9,1,0,40,<=50K
31,182831,10,0,1,42,>50K
33,70465,10,0,0,38,<=50K
34,70465,12,0,0,39,<=50K
23,176755,13,0,0,38,<=50K
24,176756,11,0,0,39,<=50K
29,137296,11,0,0,39,<=50K
26,137297,12,0,1,40,<=50K
23,295108,9,1,0,24,<=50K
27,295106,9,2,0,23,<=50K
35,255635,6,0,1,38,<=50K
33,255634,3,0,2,39,>50K
62,179400,10,2289,0,19,<=50K
62,179399,8,2289,0,19,<=50K
35,410033,9,1,1,44,<=50K
36,410032,11,0,0,44,>50K
25,196332,8,0,0,40,<=50K
24,196331,10,0,1,40,<=50K
46,225066,1,0,0,38,<=50K
45,225065,1,1,1,39,<=50K
31,272668,10,0,0,38,<=50K
29,272669,10,0,0,42,<=50K
32,75167,8,1,0,55,<=50K
32,75166,8,0,2,53,<=50K
66,84736,8,0,0,35,>50K
66,84735,7,0,1,36,<=50K
58,368005,8,0,1,40,<=50K
58,368003,7,0,0,38,<=50K
31,174214,15,1,0,16,<=50K
29,174216,16,0,0,17,<=50K
22,242913,10,2,1,35,<=50K
20,242912,10,1,0,35,<=50K
34,166547,8,0,0,40,<=50K
34,166549,7,0,1,39,>50K
19,201613,8,0,2,19,<=50K
20,201614,6,1,0,20,<=50K
27,168137,10,1,1,42,<=50K
27,168139,7,0,0,40,<=50K
26,139115,9,1,0,50,<=50K
25,139115,8,0,0,50,<=50K
38,370586,8,0,0,38,<=50K
39,370583,8,0,0,39,>50K
70,36311,12,20050,0,34,>50K
72,36310,11,20051,0,35,<=50K
33,182401,12,0,1,38,<=50K
33,182402,12,0,0,39,<=50K
40,182139,9,1,0,39,<=50K
40,182140,6,0,0,39,<=50K
59,96459,5,0,0,38,<=50K
58,96458,4,0,2,40,>50K
32,121243,13,0,0,60,>50K
33,121243,13,0,0,58,>50K
25,114346,4,914,1,38,<=50K
25,114343,4,913,0,40,<=50K
38,166893,11,1,0,41,>50K
38,166894,12,0,1,40,<=50K
72,102510,4,6417,0,99,>50K
72,102510,5,6418,1,98,<=50K
22,177087,5,1,1,35,<=50K
23,177084,6,0,0,35,<=50K
37,218489,14,0,1978,39,>50K
38,218489,12,0,1977,39,>50K
50,189550,8,0,1,38,<=50K
51,189551,6,1,1,42,<=50K
23,194629,13,1,1,33,<=50K
21,194630,12,0,0,34,<=50K
49,51619,14,1,2,62,<=50K
49,51618,15,0,1,59,<=50K
36,180477,9,1,0,45,<=50K
36,180477,9,0,1,45,<=50K
24,170090,11,1,1,8,<=50K
23,170090,10,0,1,5,<=50K
34,276152,12,4650,0,39,<=50K
36,276151,12,4649,0,39,>50K
41,248476,8,0,0,65,>50K
41,248476,9,0,0,66,>50K
35,120201,10,0,0,64,<=50K
34,120200,10,0,0,65,<=50K
35,167440,11,0,0,44,<=50K
37,167441,8,0,1,45,<=50K
32,212233,9,1,0,44,<=50K
31,212232,12,0,1,44,>50K
44,87282,11,0,1,38,<=50K
42,87282,12,0,0,38,<=50K
28,322239,8,0,0,39,<=50K
28,322238,8,1,0,40,>50K
60,115175,10,0,0,65,<=50K
61,115175,10,0,1,65,<=50K
58,204061,13,1,0,49,>50K
61,204061,14,0,0,49,<=50K
39,435639,10,0,0,39,<=50K
39,435638,11,1,1,41,<=50K
21,162343,8,0,0,22,<=50K
21,162342,9,0,0,21,<=50K
44,395077,8,1,0,41,<=50K
43,395077,8,0,1,40,>50K
21,159568,11,1,0,50,<=50K
19,159567,9,0,0,49,<=50K
38,132878,12,0,1886,39,>50K
40,132878,12,1,1886,39,<=50K
52,102828,6,0,0,48,<=50K
55,102828,10,0,0,47,<=50K
29,290676,13,0,1,21,<=50K
30,290675,14,1,1,19,<=50K
37,169104,12,1,1,40,>50K
36,169104,13,0,0,39,<=50K
34,319165,16,0,0,50,>50K
32,319164,16,0,1,49,>50K
27,215385,12,0,1973,54,<=50K
24,215381,13,1,1973,54,<=50K
41,156565,8,0,0,40,>50K
40,156567,8,0,0,40,<=50K
26,322209,9,1,1,40,<=50K
28,322205,8,1,0,40,>50K
31,123428,5,0,1,65,<=50K
30,123430,9,1,0,64,<=50K
37,348959,11,0,0,50,>50K
37,348960,12,1,0,48,>50K
47,201699,11,0,1,49,>50K
44,201699,13,1,1,48,>50K
38,118002,5,1,1,40,<=50K
39,118001,7,0,0,39,<=50K
22,32732,8,0,0,39,<=50K
20,32729,9,1,1,39,>50K
34,389931,7,0,0,53,<=50K
32,389933,9,1,0,55,<=50K
40,107584,9,0,0,36,<=50K
40,107584,9,0,0,33,<=50K
34,276217,5,0,2,40,<=50K
35,276220,6,0,0,38,<=50K
46,235645,8,0,1,41,>50K
46,235646,9,1,0,40,>50K
59,38571,8,0,0,42,>50K
59,38573,10,0,0,39,>50K
22,386706,11,2,0,24,<=50K
21,386705,11,0,0,21,<=50K
31,47276,13,1,2,39,>50K
30,47275,12,2,0,39,<=50K
45,146495,8,0,0,40,<=50K
44,146497,9,1,0,40,>50K
20,186312,8,0,0,40,<=50K
22,186313,8,1,0,39,<=50K
39,162320,12,0,0,39,<=50K
37,162322,10,1,0,40,>50K
61,392695,9,0,0,49,>50K
61,392694,8,1,1,50,<=50K
49,123429,13,1,1,46,>50K
48,123428,12,1,0,44,<=50K
36,238309,8,1,1,36,>50K
36,238310,10,1,0,35,>50K
29,75166,10,1,1,39,>50K
31,75166,9,1,0,39,>50K
57,199239,7,1,0,19,<=50K
60,199240,10,1,1,19,<=50K
28,142444,12,0,1,59,<=50K
27,142444,12,1,0,58,<=50K
36,105136,8,1,0,48,<=50K
37,105137,10,0,0,50,<=50K
18,151868,10,0,0,19,<=50K
18,151866,10,0,1,20,<=50K
42,148998,10,0,0,40,<=50K
41,148997,8,0,0,39,<=50K
41,183850,9,1,0,49,<=50K
42,183850,10,1,0,49,<=50K
29,198452,12,1,0,41,<=50K
31,198451,13,0,0,40,>50K
37,112498,16,0,0,40,>50K
35,112497,13,0,1,40,<=50K
26,147559,9,0,1902,55,>50K
27,147560,10,2,1900,55,<=50K
20,151790,9,0,0,28,<=50K
20,151789,9,0,1,29,<=50K
35,214896,9,1,1,44,<=50K
36,214895,7,1,1,44,<=50K
46,90021,8,0,0,30,<=50K
41,90023,9,2,0,30,<=50K
43,158553,6,0,1,39,<=50K
41,158553,6,0,0,39,>50K
33,144949,10,1,1,39,<=50K
31,144948,8,0,0,41,<=50K
17,187309,6,1,0,14,<=50K
16,187306,5,1,0,15,<=50K
39,185267,13,0,0,41,<=50K
41,185266,14,0,1,37,<=50K
46,1366118,11,0,0,6,<=50K
45,1366120,10,1,0,6,<=50K
33,134886,9,0,1739,34,<=50K
33,134886,7,0,1739,35,>50K
51,74785,12,0,1,60,<=50K
51,74783,12,0,1,58,>50K
23,406641,10,0,0,17,<=50K
22,406641,9,2,0,19,<=50K
24,180211,8,0,0,39,<=50K
26,180211,9,0,0,40,>50K
42,384238,13,7688,0,39,>50K
42,384235,14,7687,0,40,<=50K
26,80485,10,0,0,37,<=50K
27,80485,12,1,0,39,<=50K
41,214541,8,0,1,39,>50K
42,214541,10,1,0,40,<=50K
28,70034,14,0,0,45,>50K
30,70033,12,0,0,44,>50K
54,106738,9,0,0,39,>50K
53,106740,8,0,0,39,<=50K
31,19301,15,1,1,40,>50K
29,19302,13,0,0,39,<=50K
39,179823,10,1,0,34,<=50K
40,179822,8,0,0,36,<=50K
22,215441,9,1,0,15,<=50K
24,215442,8,0,1,15,<=50K
31,215306,10,1,0,40,<=50K
32,215305,11,2,0,40,<=50K
45,260046,9,2,0,40,<=50K
46,260046,9,0,0,39,<=50K
18,362302,8,2,2,15,<=50K
19,362303,8,0,1,14,<=50K
46,191702,8,0,1,40,<=50K
45,191703,7,0,0,40,<=50K
22,185574,11,0,0,39,<=50K
23,185574,12,2,1,40,>50K
32,73583,8,0,0,50,<=50K
33,73584,6,0,0,51,<=50K
31,108468,13,1,0,56,<=50K
32,108467,12,0,1,54,>50K
44,157217,11,1,0,41,>50K
43,157216,13,0,0,39,<=50K
16,277111,6,2,1,30,<=50K
15,277111,8,0,1,28,<=50K
28,159773,13,0,0,45,>50K
30,159773,13,1,0,45,>50K
24,152457,10,1,0,43,<=50K
26,152456,10,0,0,40,>50K
50,266528,8,0,1,41,<=50K
50,266527,5,0,1,39,<=50K
47,83443,9,0,1,41,>50K
48,83443,10,0,1,42,<=50K
30,198826,8,0,0,38,<=50K
28,198824,8,0,0,39,>50K
55,111219,8,0,0,60,<=50K
55,111217,8,0,0,60,<=50K
42,352195,8,1,0,21,<=50K
42,352195,8,0,0,22,>50K
43,168262,7,1,1886,40,>50K
44,168262,10,1,1885,37,>50K
27,211483,11,0,0,48,>50K
30,211480,12,0,0,48,<=50K
44,180011,13,0,0,40,>50K
47,180011,13,0,0,41,<=50K
32,415704,3,0,0,40,<=50K
33,415707,2,0,2,38,<=50K
27,343505,8,0,1,39,<=50K
25,343505,8,2,1,40,<=50K
54,153451,9,0,1887,39,>50K
56,153451,9,0,1888,38,<=50K
25,33428,10,0,0,40,<=50K
27,33429,9,1,1,38,<=50K
48,146495,10,0,0,18,<=50K
47,146496,10,0,0,15,<=50K
27,240808,10,3,1,57,<=50K
27,240809,8,0,1,55,>50K
27,218784,8,0,0,40,<=50K
26,218785,8,0,0,42,<=50K
43,175695,12,0,0,40,>50K
44,175696,12,1,0,40,<=50K
37,99270,6,2,0,40,<=50K
36,99268,9,0,0,40,<=50K
41,192379,7,0,2,38,>50K
43,192380,8,1,0,39,>50K
44,277532,9,0,1,40,<=50K
41,277534,9,0,0,40,<=50K
50,209056,9,0,0,38,<=50K
48,209057,10,0,0,40,<=50K
41,74949,10,0,1,39,<=50K
43,74948,10,0,1,39,<=50K
36,137421,13,0,0,36,<=50K
34,137419,12,0,1,36,<=50K
23,434894,9,1,1,40,<=50K
22,434892,7,0,0,39,<=50K
32,95884,7,13549,0,61,>50K
31,95885,6,13551,1,59,<=50K
41,32627,12,1,1,59,<=50K
41,32627,14,2,0,60,>50K
32,193380,8,0,1,40,<=50K
32,193380,9,1,0,39,<=50K
34,81259,11,1,0,42,<=50K
34,81259,12,1,0,42,<=50K
21,190967,8,1,1,39,<=50K
19,190969,9,0,1,38,<=50K
30,330716,9,0,1,39,<=50K
30,330712,9,0,0,38,>50K
35,139770,8,6850,1,40,<=50K
35,139770,8,6849,0,40,<=50K
70,312652,11,0,2,23,<=50K
69,312652,10,0,1,23,<=50K
42,54202,12,10518,0,49,>50K
42,54201,14,10522,0,49,<=50K
49,36227,10,0,0,44,<=50K
49,36229,8,0,0,44,>50K
51,178356,8,2406,0,99,<=50K
54,178356,11,2408,1,99,<=50K
53,288353,13,1,0,39,>50K
54,288352,10,1,0,40,<=50K
35,114987,7,0,0,39,<=50K
35,114988,11,0,0,40,<=50K
48,121124,8,1,0,39,>50K
46,121122,11,0,0,39,<=50K
36,245053,9,0,1505,41,<=50K
38,245054,10,0,1504,40,<=50K
39,49156,7,3,0,40,<=50K
40,49155,8,1,2,39,<=50K
23,304464,8,0,1,65,<=50K
22,304462,11,2,2,63,<=50K
28,274967,10,1,0,42,<=50K
29,274966,8,0,0,42,<=50K
45,128046,8,1,0,41,<=50K
46,128045,10,0,0,41,<=50K
64,122441,7,0,0,40,<=50K
63,122441,7,0,1,39,<=50K
33,251418,11,1,0,50,<=50K
32,251420,11,0,2,48,<=50K
36,33353,8,0,1,46,<=50K
35,33355,9,0,1,42,<=50K
52,178357,5,0,0,38,<=50K
55,178355,2,0,0,38,<=50K
57,40925,13,0,0,39,<=50K
58,40927,14,0,1,39,<=50K
39,219263,6,7687,1,48,>50K
40,219264,7,7687,0,48,<=50K
20,344493,10,0,0,28,<=50K
19,344491,9,2,0,25,<=50K
81,101770,7,0,0,23,<=50K
79,101772,5,1,1,24,<=50K
40,121012,12,7298,0,47,>50K
40,121011,14,7299,0,47,<=50K
60,199191,8,1,0,23,<=50K
62,199193,9,0,0,26,<=50K
59,208637,14,0,1,40,>50K
57,208639,12,0,0,40,>50K
28,241431,14,0,0,35,>50K
30,241431,16,0,0,36,>50K
25,152239,9,1,0,39,<=50K
25,152239,9,1,1,41,<=50K
30,314309,12,1,0,39,>50K
29,314309,14,0,0,39,<=50K
59,21790,9,1,0,9,<=50K
57,21791,8,2,0,10,<=50K
36,221851,14,0,0,51,>50K
36,221851,14,0,1,50,<=50K
34,318639,14,0,1,44,>50K
34,318642,12,1,1,45,>50K
39,129150,13,0,0,51,>50K
40,129150,11,1,1,50,<=50K
35,198665,12,15025,1,70,>50K
33,198663,13,15024,0,70,>50K
49,138514,9,1,2,41,<=50K
48,138513,9,0,0,40,<=50K
24,207415,11,1,0,15,<=50K
25,207414,11,0,1,14,<=50K
37,257248,10,7299,1,59,>50K
37,257249,9,7298,0,59,<=50K
20,195918,7,0,1,40,<=50K
21,195919,4,0,0,39,<=50K
41,140473,12,0,0,36,<=50K
42,140476,11,0,0,34,<=50K
43,293176,12,0,0,41,>50K
41,293177,13,0,1,40,<=50K
42,163724,13,7687,1,41,>50K
40,163724,12,7686,2,41,<=50K
18,220835,6,0,0,21,<=50K
18,220834,7,0,1,20,<=50K
59,298601,2,3779,0,40,<=50K
58,298600,4,3781,0,40,<=50K
38,203482,10,0,1,39,>50K
36,203482,11,1,1,40,<=50K
61,109189,15,15022,1,41,>50K
60,109190,14,15025,0,40,>50K
25,29730,13,4864,0,36,<=50K
26,29731,11,4864,0,36,<=50K
56,123516,9,1,1,39,<=50K
55,123515,8,0,0,40,<=50K
21,229456,9,0,0,39,<=50K
21,229455,8,0,0,37,<=50K
41,99554,10,0,1,40,<=50K
42,99553,10,0,1,40,>50K
25,29020,11,1,0,43,<=50K
22,29019,10,0,0,44,<=50K
42,193995,9,0,0,35,<=50K
42,193994,8,0,0,36,<=50K
63,71751,9,1,1976,98,>50K
59,71750,11,1,1976,95,<=50K
34,342708,13,0,1,39,<=50K
35,342709,14,0,3,40,>50K
45,209481,14,0,1,43,>50K
45,209481,14,0,0,46,<=50K
35,100375,9,0,1,39,<=50K
36,100375,9,2,0,39,>50K
46,189760,12,1,0,56,<=50K
44,189762,11,0,0,56,<=50K
65,104577,12,0,0,9,>50K
65,104576,12,0,0,7,>50K
25,213624,13,0,0,39,<=50K
26,213624,11,1,0,40,<=50K
23,217169,13,2,0,40,<=50K
23,217169,11,0,0,40,>50K
55,57757,14,0,1,67,>50K
54,57757,14,0,0,69,<=50K
70,217971,6,1,0,11,<=50K
72,217970,4,1,1,12,<=50K
33,142674,8,0,0,40,<=50K
34,142675,9,1,0,39,<=50K
34,376977,4,0,1,42,<=50K
34,376979,4,1,0,40,<=50K
22,277530,7,1,1,41,<=50K
22,277533,8,1,0,39,>50K
29,94040,11,0,0,43,<=50K
32,94041,10,0,0,43,>50K
19,121073,4,1,0,99,<=50K
18,121076,4,0,0,100,>50K
17,142458,7,0,0,19,<=50K
18,142456,6,0,0,20,<=50K
33,216143,8,4650,0,43,<=50K
30,216145,10,4649,0,46,<=50K
38,164593,14,4786,0,40,>50K
38,164594,14,4785,0,36,<=50K
42,145713,14,0,1902,49,>50K
41,145709,13,1,1900,49,<=50K
41,219590,12,0,1,56,>50K
43,219590,12,1,0,56,>50K
52,221935,8,1,1,40,<=50K
49,221938,9,0,1,40,>50K
75,155760,10,0,0,7,<=50K
76,155760,10,0,0,6,<=50K
38,236686,10,1,0,39,<=50K
38,236686,10,0,0,40,<=50K
19,53305,10,0,1,29,<=50K
22,53305,7,0,1,30,<=50K
19,321815,7,0,0,38,<=50K
19,321818,8,1,0,40,<=50K
45,402974,11,0,0,41,<=50K
48,402974,8,0,0,40,>50K
37,143486,13,0,0,41,>50K
35,143486,12,0,0,38,<=50K
25,187716,11,0,0,40,<=50K
23,187718,13,0,0,40,>50K
44,252518,15,15023,0,39,>50K
42,252519,14,15024,1,39,<=50K
41,279915,7,1,1,45,>50K
41,279915,9,0,1,44,<=50K
33,207853,7,0,0,39,<=50K
35,207853,9,0,0,39,<=50K
41,112181,10,0,1903,31,>50K
42,112181,10,0,1903,33,>50K
21,449432,6,0,1,40,<=50K
24,449431,8,1,0,41,<=50K
49,59613,7,0,0,43,<=50K
49,59612,9,0,0,42,<=50K
51,108234,14,0,1,39,<=50K
51,108232,11,1,0,38,<=50K
36,126676,9,0,0,40,<=50K
36,126674,6,1,0,39,<=50K
44,173243,9,2,0,40,<=50K
44,173244,8,0,0,39,<=50K
31,209690,13,0,0,42,>50K
31,209691,11,0,1,40,<=50K
29,399522,5,2,2,39,<=50K
30,399521,6,1,1,40,<=50K
55,264435,9,1,2,40,<=50K
54,264436,10,0,0,40,<=50K
62,28291,11,0,1,40,<=50K
62,28291,13,0,0,39,<=50K
55,179593,9,0,0,46,<=50K
53,179595,8,1,0,46,>50K
45,187370,14,7430,0,71,>50K
44,187370,14,7428,0,69,>50K
61,205248,6,0,2559,48,>50K
60,205246,9,1,2557,50,>50K
57,51662,8,0,1,41,<=50K
55,51662,8,0,0,40,<=50K
28,201953,12,0,0,64,>50K
26,201953,12,0,0,65,<=50K
56,100959,3,1,1,39,<=50K
58,100959,6,0,1,39,<=50K
25,213811,13,0,1,40,<=50K
24,213809,12,0,0,38,<=50K
18,219299,10,1,1,27,<=50K
20,219300,10,0,0,25,>50K
21,212619,9,0,0,49,<=50K
22,212617,9,0,0,50,<=50K
40,84138,9,0,0,25,<=50K
39,84134,10,0,0,25,<=50K
33,98992,10,0,0,39,<=50K
32,98994,10,0,1,39,<=50K
28,167987,8,2,0,40,<=50K
29,167987,8,1,2,39,<=50K
16,176467,4,0,0,20,<=50K
15,176467,6,1,0,22,<=50K
37,223433,8,1,1,39,>50K
36,223433,10,1,0,40,<=50K
23,172493,12,1,2,30,<=50K
26,172496,12,0,0,29,>50K
46,245947,7,2174,0,40,<=50K
48,245948,9,2172,0,40,>50K
24,440138,9,0,0,43,<=50K
24,440139,9,0,0,45,<=50K
50,158948,6,3411,0,40,<=50K
51,158946,4,3411,0,39,<=50K
44,183598,8,0,0,37,<=50K
43,183597,9,0,1,39,>50K
32,392812,13,0,0,44,>50K
32,392811,15,1,0,45,<=50K
31,194999,10,1,1,40,<=50K
32,195000,9,0,0,40,<=50K
52,104880,9,0,0,39,>50K
51,104878,8,1,0,40,<=50K
22,145963,12,0,0,37,<=50K
21,145963,12,0,1,40,<=50K
29,263149,6,0,0,19,<=50K
29,263149,9,1,0,20,<=50K
39,254167,6,0,0,33,<=50K
39,254165,4,0,0,35,<=50K
61,177188,10,0,1,41,<=50K
60,177188,13,0,0,42,<=50K
19,33222,10,1,3,26,<=50K
19,33221,9,0,0,26,<=50K
22,209769,9,0,0,40,<=50K
22,209770,7,0,1,41,<=50K
23,190350,8,1,0,41,<=50K
25,190348,9,1,0,38,<=50K
45,204058,12,0,0,40,<=50K
45,204058,12,0,1,40,>50K
66,134905,8,0,1,32,<=50K
67,134906,8,0,1,32,<=50K
50,259363,11,0,0,58,>50K
51,259363,10,0,1,59,<=50K
35,209609,7,1,0,60,<=50K
35,209609,9,1,0,60,>50K
42,462837,8,0,1,49,<=50K
43,462837,9,0,1,48,<=50K
52,284127,9,0,1,45,>50K
56,284130,11,1,2,44,>50K
47,116666,8,0,1,40,<=50K
45,116665,8,0,0,39,>50K
29,314239,11,3325,0,38,<=50K
26,314239,13,3325,0,41,<=50K
50,201126,8,0,1,45,<=50K
49,201127,9,0,2,44,>50K
37,209629,9,2,1,40,<=50K
35,209628,10,2,0,39,<=50K
24,133520,11,0,0,14,<=50K
22,133521,10,0,0,15,>50K
34,103214,17,0,0,60,>50K
34,103213,16,0,0,58,<=50K
51,226734,12,0,1,70,>50K
51,226735,9,0,0,68,>50K
20,244311,4,0,0,32,<=50K
21,244312,6,0,0,30,<=50K
47,99095,7,0,1588,36,<=50K
47,99096,10,0,1588,37,<=50K
28,205249,15,2,0,39,<=50K
30,205249,15,0,1,39,<=50K
28,183523,9,1,0,47,<=50K
27,183523,10,0,0,50,<=50K
66,140850,8,0,0,22,<=50K
64,140849,9,1,0,24,<=50K
45,125932,11,0,0,41,<=50K
43,125931,9,0,0,40,<=50K
35,272088,12,2,0,46,<=50K
35,272088,12,0,0,46,<=50K
19,35243,8,0,0,40,<=50K
20,35244,10,0,1,40,<=50K
40,204662,15,0,1,45,>50K
41,204660,13,1,2,44,>50K
48,179868,8,0,0,38,>50K
49,179868,9,0,1,38,<=50K
20,352138,10,0,0,28,<=50K
19,352139,9,1,2,28,<=50K
37,247110,8,1,1,40,>50K
36,247111,7,0,0,41,<=50K
28,132411,13,0,1,41,<=50K
28,132412,12,0,1,40,<=50K
23,94661,10,0,0,43,<=50K
22,94662,9,0,0,43,>50K
42,133584,9,0,1,40,<=50K
41,133583,10,1,1,40,<=50K
38,374368,10,1,0,44,<=50K
39,374364,10,0,0,43,<=50K
